year,month,month_num,epi_week,region,district,cases,deaths,T2M_mean,RH2M_mean,PRECTOTCORR_sum,WS10M_mean,month_sin,month_cos,week_sin,week_cos,t1_cases,t2_cases,T2M_lag1,PRECTOTCORR_lag1,PRECTOTCORR_lag2,water_proxy,district_encoded,isOutbreak
2018,June,6,25,Punjab,bahawalpur,2,0,36.36142857142857,38.16,16.099999999999998,3.375714285714285,1.2246467991473532e-16,-1.0,0.120536680255323,-0.992708874098054,2.0,3.0,37.66857142857143,2.5,16.69,18.6,2.0,0
2018,July,7,26,Punjab,bahawalpur,4,0,35.69,41.92142857142857,3.97,4.354285714285714,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,2.0,2.0,36.36142857142857,16.099999999999998,2.5,20.07,2.0,0
2018,July,7,27,Punjab,bahawalpur,10,0,35.75142857142857,43.99142857142857,13.15,5.0600000000000005,-0.4999999999999997,-0.8660254037844388,-0.1205366802553228,-0.992708874098054,4.0,2.0,35.69,3.97,16.099999999999998,17.12,2.0,1
2018,July,7,28,Punjab,bahawalpur,10,0,38.36857142857143,33.35,0.83,5.122857142857143,-0.4999999999999997,-0.8660254037844388,-0.2393156642875574,-0.970941817426052,10.0,4.0,35.75142857142857,13.15,3.97,13.98,2.0,1
2018,July,7,29,Punjab,bahawalpur,4,0,36.10857142857143,47.07428571428572,24.9,4.0371428571428565,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,10.0,10.0,38.36857142857143,0.83,13.15,25.73,2.0,0
2018,August,8,31,Punjab,bahawalpur,6,0,34.85285714285714,40.65285714285714,0.0,5.632857142857143,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,4.0,10.0,36.10857142857143,24.9,0.83,24.9,2.0,0
2018,August,8,32,Punjab,bahawalpur,17,1,35.69571428571429,41.54714285714285,1.82,4.735714285714286,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,6.0,4.0,34.85285714285714,0.0,24.9,1.82,2.0,1
2018,August,8,33,Punjab,bahawalpur,16,0,36.05,41.86142857142857,2.89,3.638571428571428,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,17.0,6.0,35.69571428571429,1.82,0.0,4.71,2.0,1
2018,August,8,34,Punjab,bahawalpur,6,0,35.84571428571429,39.78,0.39,5.158571428571428,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,16.0,17.0,36.05,2.89,1.82,3.28,2.0,0
2018,September,9,35,Punjab,bahawalpur,5,0,35.528571428571425,36.54571428571428,0.02,4.558571428571429,-1.0,-1.8369701987210287e-16,-0.8854560256532096,-0.4647231720437691,6.0,16.0,35.84571428571429,0.39,2.89,0.4100000000000005,2.0,0
2018,September,9,36,Punjab,bahawalpur,13,0,34.81285714285714,33.910000000000004,0.0,3.838571428571429,-1.0,-1.8369701987210287e-16,-0.9350162426854148,-0.3546048870425359,5.0,6.0,35.528571428571425,0.02,0.39,0.0200000000000004,2.0,1
2018,September,9,37,Punjab,bahawalpur,12,0,33.785714285714285,37.49428571428571,0.07,4.348571428571429,-1.0,-1.8369701987210287e-16,-0.970941817426052,-0.2393156642875577,13.0,5.0,34.81285714285714,0.0,0.02,0.0700000000000004,2.0,1
